,0,1,2,3,4
2540,17.11.2009,"1 040,4600","15,9700","1 307,0800","334,6100"
2541,14.11.2009,"1 026,7100","16,2300","1 259,8600","328,1800"
2542,13.11.2009,"1 028,6900","16,2500","1 260,0500","323,5400"
2543,12.11.2009,"1 028,6300","15,9300","1 259,5500","311,8900"
2544,11.11.2009,"1 016,1500","16,3400","1 251,0700","306,7600"
2545,10.11.2009,"1 028,1800","16,2600","1 261,4500","307,4800"
2546,07.11.2009,"1 021,5000","16,2100","1 270,5700","307,8500"
2547,06.11.2009,"1 019,0700","16,3700","1 273,8400","310,0300"
2548,04.11.2009,"994,4000","15,5800","1 253,8100","301,7000"
2549,03.11.2009,"987,4300","15,5500","1 252,1200","305,9900"
2550,31.10.2009,"975,5000","15,2500","1 240,2700","305,4000"
2551,30.10.2009,"975,5100","15,4100","1 243,4500","300,9600"
2552,29.10.2009,"971,2900","16,0000","1 233,4600","304,8500"
2553,28.10.2009,"970,9800","16,4300","1 238,9700","307,8800"
2554,27.10.2009,"981,6300","16,4200","1 264,4800","311,7000"
2555,24.10.2009,"989,4900","16,3600","1 276,4300","312,3500"
2556,23.10.2009,"986,3300","16,2600","1 268,0400","313,2700"
2557,22.10.2009,"987,8100","16,6500","1 270,5100","315,0500"
2558,21.10.2009,"998,5800","16,4400","1 275,4400","313,4600"
2559,20.10.2009,"995,2300","16,3400","1 274,1200","310,5100"
2560,17.10.2009,"987,9400","16,5400","1 264,4600","306,4500"
2561,16.10.2009,"992,1700","16,9000","1 269,7900","306,3700"
2562,15.10.2009,"1 009,8500","17,0400","1 286,4700","311,6700"
2563,14.10.2009,"1 009,7700","16,9700","1 287,2300","317,7800"
2564,13.10.2009,"1 000,9600","16,7700","1 268,3300","305,4300"
2565,10.10.2009,"996,4500","16,9400","1 270,8500","307,4800"
2566,09.10.2009,"1 005,1100","16,5800","1 273,1200","301,1300"
2567,08.10.2009,"1 002,5100","16,2300","1 279,2300","298,7400"
2568,07.10.2009,"978,5500","15,5700","1 246,8600","287,2600"
2569,06.10.2009,"971,1600","15,6800","1 242,6500","287,2100"
2570,03.10.2009,"966,5700","16,0300","1 234,8500","281,8400"
2571,02.10.2009,"972,0800","15,9000","1 250,6700","285,1200"
2572,01.10.2009,"966,0100","15,5000","1 237,8400","280,7600"
2573,30.09.2009,"959,5000","15,3900","1 236,4500","280,5700"
2574,29.09.2009,"961,6800","15,7300","1 240,8100","281,5600"
2575,26.09.2009,"966,0200","16,2400","1 254,7600","285,8300"
2576,25.09.2009,"980,2400","16,5300","1 274,1100","284,2100"
2577,24.09.2009,"978,7600","16,6300","1 285,7200","290,3200"
2578,23.09.2009,"987,5000","16,2200","1 290,1000","289,7100"
2579,22.09.2009,"975,7200","16,7100","1 282,0800","290,9800"
2580,19.09.2009,"990,2300","16,9700","1 294,9200","292,9700"
2581,18.09.2009,"997,0300","16,8900","1 312,1100","292,1200"
2582,17.09.2009,"1 000,7600","16,2600","1 311,7100","292,2600"
2583,16.09.2009,"993,8400","16,2900","1 304,2000","290,9300"
2584,15.09.2009,"986,5200","16,7600","1 287,9100","287,7500"
2585,12.09.2009,"986,0900","15,8900","1 271,3200","287,4600"
2586,11.09.2009,"981,5600","16,1300","1 272,0100","288,9600"
2587,10.09.2009,"997,0800","16,7700","1 284,7200","290,3900"
2588,09.09.2009,"1 013,2800","16,3500","1 285,1400","297,5800"
2589,08.09.2009,"1 003,1600","16,1200","1 276,2500","295,0600"
2590,05.09.2009,"1 003,2100","15,9800","1 268,1700","294,6900"
2591,04.09.2009,"1 003,4900","15,2300","1 268,5300","293,1300"
2592,03.09.2009,"981,7000","15,1500","1 245,8800","291,9400"
2593,02.09.2009,"970,2300","14,8500","1 275,9400","297,2800"
2594,01.09.2009,"978,1200","14,8800","1 273,4400","295,8400"
2595,29.08.2009,"964,9700","14,4100","1 252,4600","290,2800"
2596,28.08.2009,"959,7900","14,5700","1 256,3200","289,4100"
2597,27.08.2009,"958,5700","14,2400","1 259,9200","289,7400"
2598,26.08.2009,"960,9100","14,6100","1 256,5400","285,9900"
2599,25.08.2009,"967,5800","14,2100","1 269,1400","287,1000"
2600,22.08.2009,"966,9500","14,4200","1 265,3000","279,3500"
2601,21.08.2009,"958,5900","13,8000","1 270,0000","279,4000"
2602,20.08.2009,"958,7500","14,4600","1 254,0400","276,0500"
2603,19.08.2009,"962,8400","14,5000","1 268,3900","278,1000"
2604,18.08.2009,"973,1800","15,5500","1 285,1200","281,3200"
2605,15.08.2009,"976,5600","15,3700","1 296,3000","281,4900"
2606,14.08.2009,"988,0300","14,7600","1 302,2200","283,1800"
2607,13.08.2009,"991,7000","15,0900","1 289,6900","282,7400"
2608,12.08.2009,"965,5900","14,7700","1 278,9500","278,6500"
2609,11.08.2009,"970,2600","14,9100","1 274,0100","278,8200"
2610,08.08.2009,"974,2000","14,8800","1 254,6500","273,8500"
2611,07.08.2009,"963,1600","14,7100","1 287,2200","275,6900"
2612,06.08.2009,"965,4000","14,0900","1 287,2000","280,2600"
2613,05.08.2009,"951,8100","14,2600","1 225,8200","269,5200"
2614,04.08.2009,"958,5100","13,6900","1 215,4000","263,1700"
2615,01.08.2009,"938,0000","13,4200","1 187,9000","258,4100"
2616,31.07.2009,"951,5400","13,8900","1 196,5700","261,3700"
2617,30.07.2009,"944,9100","14,1600","1 203,9800","260,5900"
2618,29.07.2009,"940,8600","13,8500","1 194,0600","258,1200"
2619,28.07.2009,"945,0000","13,6200","1 189,1600","256,0200"
2620,25.07.2009,"950,7800","13,7700","1 181,2800","257,2800"
2621,24.07.2009,"954,4100","13,3900","1 176,9600","255,7700"
2622,23.07.2009,"944,7400","13,5100","1 164,0600","253,8000"
2623,22.07.2009,"950,0500","13,7700","1 181,8700","253,6100"
2624,21.07.2009,"960,5100","13,2700","1 184,1800","250,1500"
2625,18.07.2009,"954,9400","13,5000","1 194,5600","252,4000"
2626,17.07.2009,"953,0100","13,5200","1 180,0000","249,6500"
2627,16.07.2009,"958,2100","13,2700","1 179,7300","249,3400"
2628,15.07.2009,"963,3500","13,0300","1 174,7300","247,1700"
2629,14.07.2009,"965,6400","13,4200","1 160,6800","247,6500"
2630,11.07.2009,"937,2600","13,2800","1 139,1300","241,0100"
2631,10.07.2009,"937,8200","13,3800","1 141,0700","244,0000"
2632,09.07.2009,"940,8300","13,6100","1 137,2800","242,1700"
2633,08.07.2009,"936,6400","13,1800","1 154,4300","244,8500"
2634,07.07.2009,"930,7100","13,5700","1 171,5900","245,4300"
2635,04.07.2009,"936,8400","13,4700","1 188,5000","251,1600"
2636,03.07.2009,"936,6500","13,6600","1 188,8300","252,1800"
2637,02.07.2009,"934,1000","13,9800","1 179,2900","249,7000"
2638,01.07.2009,"939,0300","14,0400","1 193,5000","250,4800"
2639,30.06.2009,"945,4000","14,3500","1 191,1100","246,4700"
2640,27.06.2009,"943,4500","13,8800","1 208,5800","244,1200"
2641,26.06.2009,"937,2600","13,9200","1 179,7900","236,7600"
2642,25.06.2009,"929,7400","13,7800","1 176,2500","237,2500"
2643,24.06.2009,"934,2400","14,0400","1 182,7200","237,5600"
2644,23.06.2009,"928,0800","14,2900","1 202,2800","244,0700"
2645,20.06.2009,"935,2700","14,2100","1 210,9700","241,3900"
2646,19.06.2009,"936,6400","14,0200","1 205,8600","241,4700"
2647,18.06.2009,"934,5400","14,3100","1 212,0200","243,2000"
2648,17.06.2009,"943,2300","14,4100","1 232,4600","248,7100"
2649,16.06.2009,"933,5400","15,0900","1 231,0300","247,4100"
2650,12.06.2009,"947,1400","15,3000","1 254,2500","254,9200"
2651,11.06.2009,"955,8200","14,8500","1 262,8200","255,5500"
2652,10.06.2009,"957,4100","14,9200","1 251,4100","253,3000"
2653,09.06.2009,"945,6400","15,6400","1 233,8700","248,7700"
2654,06.06.2009,"964,8100","15,1000","1 275,8900","260,5100"
2655,05.06.2009,"960,2000","15,8500","1 240,8900","243,2100"
2656,04.06.2009,"960,4200","15,3200","1 223,3300","246,2400"
2657,03.06.2009,"961,8800","15,6700","1 194,5600","235,1600"
2658,02.06.2009,"975,6000","15,3400","1 203,9300","235,2500"
2659,30.05.2009,"968,2700","14,8200","1 158,5400","234,1000"
2660,29.05.2009,"956,5400","14,6000","1 134,0500","225,6000"
2661,28.05.2009,"951,9800","14,3400","1 138,9600","230,6000"
2662,27.05.2009,"943,3000","14,6800","1 135,5700","231,3200"
2663,26.05.2009,"958,1500","14,6400","1 147,0800","233,6100"
2664,23.05.2009,"955,4500","14,2700","1 148,5500","231,7200"
2665,22.05.2009,"950,7300","14,4500","1 165,1500","237,6800"
2666,21.05.2009,"949,3200","14,1900","1 173,7400","238,2200"
2667,20.05.2009,"946,5700","14,1700","1 165,8800","239,3400"
2668,19.05.2009,"965,2700","14,4500","1 150,3300","233,6000"
2669,16.05.2009,"954,0300","14,2700","1 151,0300","232,0600"
2670,15.05.2009,"954,8400","14,6200","1 142,8100","231,1500"
2671,14.05.2009,"951,9600","14,4900","1 173,3000","243,7100"
2672,13.05.2009,"954,8500","14,4300","1 170,7300","244,9400"
2673,09.05.2009,"960,2700","14,6600","1 207,7900","252,2300"
2674,08.05.2009,"962,2900","14,1700","1 227,1700","247,7500"
2675,07.05.2009,"955,3500","13,8600","1 195,9000","235,8000"
2676,06.05.2009,"952,6800","12,8200","1 179,5000","229,9900"
2677,05.05.2009,"937,5000","12,8800","1 140,4700","224,7000"
2678,01.05.2009,"942,4600","13,2500","1 177,8100","235,3500"
2679,30.04.2009,"956,2000","13,4300","1 159,8500","230,9000"
2680,29.04.2009,"967,6500","14,0000","1 184,4800","234,0900"
2681,28.04.2009,"978,7900","13,7200","1 239,9200","247,9800"
2682,25.04.2009,"976,6600","13,3600","1 268,9100","251,4200"
2683,24.04.2009,"971,6100","13,1600","1 278,4600","250,9100"
2684,23.04.2009,"969,1100","13,2900","1 269,1600","246,3800"
2685,22.04.2009,"974,4900","13,2200","1 283,9800","248,9000"
2686,21.04.2009,"938,0700","12,9200","1 273,4000","251,2300"
2687,18.04.2009,"938,2800","13,6100","1 305,2000","251,7900"
2688,17.04.2009,"955,1600","13,9000","1 308,6500","254,6400"
2689,16.04.2009,"959,5800","13,6000","1 320,6700","252,7300"
2690,15.04.2009,"960,7600","13,2000","1 319,3000","256,5600"
2691,14.04.2009,"947,9500","13,2400","1 286,5500","253,0000"
2692,11.04.2009,"952,0500","13,3000","1 292,1000","254,1000"
2693,10.04.2009,"952,7900","13,2400","1 299,1400","251,2000"
2694,09.04.2009,"963,5400","13,2200","1 254,3200","244,3500"
2695,08.04.2009,"943,7200","13,3200","1 248,2700","240,9600"
2696,07.04.2009,"938,0600","13,7200","1 229,7600","237,8500"
2697,04.04.2009,"968,3400","13,8300","1 238,4800","238,4600"
2698,03.04.2009,"992,9800","14,0900","1 237,5000","238,8200"
2699,02.04.2009,"1 003,5200","14,3100","1 229,9800","236,8300"
2700,01.04.2009,"1 001,1800","14,1300","1 226,2600","233,2600"
2701,31.03.2009,"1 009,3500","14,4600","1 231,3400","235,1100"
2702,28.03.2009,"995,8400","14,6100","1 226,8100","236,3400"
2703,27.03.2009,"1 006,5800","14,1600","1 230,9200","233,4900"
2704,26.03.2009,"998,9500","14,6500","1 217,7100","223,3700"
2705,25.03.2009,"993,5200","14,7200","1 197,0400","225,7100"
2706,24.03.2009,"1 020,1400","14,6200","1 204,5700","223,7800"
2707,21.03.2009,"1 028,3700","14,1100","1 201,3700","222,4400"
2708,20.03.2009,"1 019,1700","13,7100","1 147,2200","214,2200"
2709,19.03.2009,"1 007,8700","14,2300","1 161,9700","216,9000"
2710,18.03.2009,"1 021,4000","14,5000","1 167,9500","220,9300"
2711,17.03.2009,"1 033,8500","14,6800","1 183,9400","221,7800"
2712,14.03.2009,"1 030,2700","14,3800","1 175,8500","220,6100"
2713,13.03.2009,"1 037,7200","14,3200","1 189,2100","224,6800"
2714,12.03.2009,"1 016,1200","14,3500","1 189,9800","223,5500"
2715,11.03.2009,"1 038,9800","15,2300","1 191,1500","224,5500"
2716,07.03.2009,"1 077,4600","15,1100","1 235,1600","232,0900"
2717,06.03.2009,"1 053,7900","14,8500","1 211,5800","228,4700"
2718,05.03.2009,"1 061,1000","14,7700","1 217,1800","225,9700"
2719,04.03.2009,"1 076,4400","15,3000","1 219,9000","224,6600"
2720,03.03.2009,"1 103,9900","15,3600","1 272,0100","230,2200"
2721,28.02.2009,"1 083,8400","15,4800","1 210,4600","225,0900"
2722,27.02.2009,"1 085,3300","15,8600","1 200,1800","227,4000"
2723,26.02.2009,"1 098,9200","16,5400","1 195,1700","227,5400"
2724,25.02.2009,"1 146,3700","16,6300","1 254,3800","238,6000"
2725,21.02.2009,"1 137,8300","16,5400","1 256,1400","250,5300"
2726,20.02.2009,"1 129,6000","16,3000","1 246,2200","249,4800"
2727,19.02.2009,"1 129,8600","16,2800","1 303,4800","256,4800"
2728,18.02.2009,"1 102,4300","15,5200","1 235,0400","249,7600"
2729,17.02.2009,"1 054,4600","14,9500","1 189,7600","241,5300"
2730,14.02.2009,"1 043,5600","14,8200","1 181,0500","238,8800"
2731,13.02.2009,"1 056,2000","14,9800","1 212,8400","241,6700"
2732,12.02.2009,"1 062,1800","14,9300","1 203,8800","244,2300"
2733,11.02.2009,"1 034,9900","15,0300","1 164,3700","241,4200"
2734,10.02.2009,"1 046,4800","14,9700","1 140,5600","243,9100"
2735,07.02.2009,"1 069,0500","14,9700","1 148,5800","236,2700"
2736,06.02.2009,"1 067,8600","14,4800","1 138,1900","232,3100"
2737,05.02.2009,"1 044,6800","14,3200","1 116,1800","223,4700"
2738,04.02.2009,"1 047,7400","14,4400","1 123,2400","227,6700"
2739,03.02.2009,"1 062,7900","14,5500","1 134,0300","226,8100"
2740,31.01.2009,"1 045,8100","13,3700","1 110,1400","218,6100"
2741,30.01.2009,"979,6500","13,3600","1 062,7300","211,8800"
2742,29.01.2009,"951,7700","12,7200","1 005,9600","202,9000"
2743,28.01.2009,"950,5700","12,8400","1 006,8000","201,5700"
2744,27.01.2009,"958,9100","12,1200","1 014,4500","204,1600"
2745,24.01.2009,"923,2200","11,9700","982,4400","193,5300"
2746,23.01.2009,"893,9600","11,9600","980,7000","195,0900"
2747,22.01.2009,"903,0900","11,8800","985,4800","194,1600"
2748,21.01.2009,"897,0600","11,9900","1 015,2400","195,5300"
2749,20.01.2009,"891,3900","11,4100","1 021,0000","197,8500"
2750,17.01.2009,"863,2400","11,0100","979,2300","190,6100"
2751,16.01.2009,"842,0100","11,1500","947,6500","183,3200"
2752,15.01.2009,"839,4300","10,7800","974,1400","186,7100"
2753,14.01.2009,"818,6200","11,1300","943,6000","183,7000"
2754,13.01.2009,"845,6200","11,1800","987,6400","191,3500"
2755,12.01.2009,"831,7100","11,0100","969,8800","192,4100"
2756,01.01.2009,"817,3900","10,2300","849,5200","173,4000"
2757,31.12.2008,"821,8000","10,3200","856,7500","173,3300"
2758,30.12.2008,"827,9300","9,6700","864,5800","171,0400"
2759,27.12.2008,"780,3200","9,6000","798,2700","163,2000"
2760,26.12.2008,"771,3800","9,4900","789,1200","161,3300"
2761,25.12.2008,"769,7200","9,8400","787,4300","160,9800"
2762,24.12.2008,"768,9000","9,9900","778,9200","157,6100"
2763,23.12.2008,"768,8800","9,6400","778,8800","160,8700"
2764,20.12.2008,"748,1400","10,0700","761,5100","157,8300"
2765,19.12.2008,"774,4900","9,7500","775,8200","159,7800"
2766,18.12.2008,"755,3800","9,2900","759,1500","157,4900"
2767,17.12.2008,"739,6400","9,1700","739,1900","155,2900"
2768,16.12.2008,"740,0400","9,0100","745,8500","155,6100"
2769,13.12.2008,"727,5200","9,2900","735,7900","155,5600"
2770,12.12.2008,"737,2600","8,9400","751,6300","164,3300"
2771,11.12.2008,"703,9900","8,8100","739,1600","158,5800"
2772,10.12.2008,"694,1400","8,7600","735,5600","155,7500"
2773,09.12.2008,"695,3000","8,5200","758,1000","160,2600"
2774,06.12.2008,"697,0200","8,6500","727,0500","157,1500"
2775,05.12.2008,"694,5900","8,4800","726,2800","154,6000"
2776,04.12.2008,"694,3600","8,4500","729,8200","152,6100"
2777,03.12.2008,"695,8300","8,9300","723,3100","154,4800"
2778,02.12.2008,"714,6100","9,0900","738,4200","162,6000"
2779,29.11.2008,"722,0200","9,1100","761,5200","165,0800"
2780,28.11.2008,"717,2000","9,0800","759,9600","168,3900"
2781,27.11.2008,"718,5700","9,0900","763,4300","171,5100"
2782,26.11.2008,"706,7200","8,8400","752,0800","169,9700"
2783,25.11.2008,"726,3600","8,1600","741,7000","164,5300"
2784,22.11.2008,"672,2500","8,3200","717,0000","163,0800"
2785,21.11.2008,"660,6200","8,3300","711,8100","162,2200"
2786,20.11.2008,"650,8900","8,2800","738,4500","190,5700"
2787,19.11.2008,"649,5200","8,3800","724,9200","190,4900"
2788,18.11.2008,"657,1900","8,2300","742,7600","191,4200"
2789,15.11.2008,"641,2000","8,2300","738,3200","191,6100"
2790,14.11.2008,"635,1900","8,5800","741,9500","189,0400"
2791,13.11.2008,"646,0600","8,7800","733,9300","192,5400"
2792,12.11.2008,"652,0000","9,0600","741,8700","196,0200"
2793,11.11.2008,"651,7000","8,7800","758,5500","197,6600"
2794,08.11.2008,"644,2100","9,0400","750,9900","200,5500"
2795,07.11.2008,"639,4000","8,8900","745,8200","194,6700"
2796,06.11.2008,"651,8100","8,6100","729,4700","183,4500"
2797,02.11.2008,"636,2000","8,0800","708,6800","172,3800"
2798,01.11.2008,"634,6900","8,7300","688,2700","170,7600"
2799,31.10.2008,"659,0200","8,0000","730,4900","172,3800"
2800,30.10.2008,"652,7600","7,9200","694,3600","164,6600"
2801,29.10.2008,"653,9400","7,9100","698,7100","153,6100"
2802,28.10.2008,"633,5700","7,8100","664,7800","147,7300"
2803,25.10.2008,"602,4700","8,1300","668,1500","149,6400"
2804,24.10.2008,"629,7400","8,5400","726,0200","151,8000"
2805,23.10.2008,"655,6500","8,5300","737,4400","154,9300"
2806,22.10.2008,"663,9400","8,3200","754,0600","154,7200"
2807,21.10.2008,"672,6900","8,0100","764,0000","149,1100"
2808,18.10.2008,"676,0200","8,4300","732,5700","144,3200"
2809,17.10.2008,"707,4800","9,2600","777,4200","157,6900"
2810,16.10.2008,"712,9500","9,1500","845,2900","168,0500"
2811,15.10.2008,"712,4900","8,9000","864,7200","171,1000"
2812,14.10.2008,"726,1600","9,8600","827,7400","167,0600"
2813,11.10.2008,"773,5100","9,8100","858,6200","165,9900"
2814,10.10.2008,"743,2300","9,7600","840,6700","167,6300"
2815,09.10.2008,"767,9800","9,7900","840,3100","169,9100"
2816,08.10.2008,"742,1500","9,5000","843,3600","170,0200"
2817,07.10.2008,"704,0400","9,4300","807,1500","166,6500"
2818,04.10.2008,"701,5300","10,2000","801,0400","169,0300"
2819,03.10.2008,"719,1400","10,1900","817,7200","171,8500"
2820,02.10.2008,"721,0600","10,6700","856,0600","170,3900"
2821,01.10.2008,"731,7000","10,6500","854,0600","165,5900"
2822,30.09.2008,"711,4500","10,7000","898,5400","179,3800"
2823,27.09.2008,"699,0900","10,7300","922,7400","190,6600"
2824,26.09.2008,"711,6400","10,6400","956,5900","199,3200"
2825,25.09.2008,"716,1600","10,7800","987,3800","203,9300"
2826,24.09.2008,"716,9700","10,4300","984,0800","203,2400"
2827,23.09.2008,"709,2400","9,8700","969,2100","199,8500"
2828,20.09.2008,"686,2500","10,5900","887,4100","187,6400"
2829,19.09.2008,"706,6200","8,8100","914,0900","194,5900"
2830,18.09.2008,"644,6100","8,9300","900,2300","185,4600"
2831,17.09.2008,"639,4300","8,8900","918,4600","186,1500"
2832,16.09.2008,"636,2000","8,8200","979,7100","199,2100"
2833,13.09.2008,"625,9300","8,8100","977,5300","202,4500"
2834,12.09.2008,"615,7300","9,3400","954,9900","180,7200"
2835,11.09.2008,"636,6600","9,9000","986,7500","190,7700"
2836,10.09.2008,"657,7600","10,1800","1 056,8600","205,6200"
2837,09.09.2008,"655,0500","10,3300","1 108,6700","221,7300"
2838,06.09.2008,"651,6500","10,6600","1 117,1200","225,0600"
2839,05.09.2008,"657,0400","10,3700","1 153,5700","239,1500"
2840,04.09.2008,"635,3700","10,5400","1 108,4000","229,5200"
2841,03.09.2008,"637,7600","10,7900","1 106,2400","231,2600"
2842,02.09.2008,"659,8300","10,9100","1 150,7300","241,0900"
2843,30.08.2008,"660,9700","10,8900","1 165,4900","236,2600"
2844,29.08.2008,"656,6300","10,8600","1 141,2100","230,4500"
2845,28.08.2008,"659,2700","10,3200","1 136,6200","231,7500"
2846,27.08.2008,"639,9200","10,7600","1 124,5600","229,1800"
2847,26.08.2008,"647,4400","10,7000","1 121,2300","226,2900"
2848,23.08.2008,"647,6400","10,6000","1 135,3300","227,8500"
2849,22.08.2008,"641,4500","10,3700","1 091,4800","225,0200"
2850,21.08.2008,"633,7000","10,2200","1 065,9100","223,8700"
2851,20.08.2008,"624,8500","10,2800","1 037,2100","216,4500"
2852,19.08.2008,"627,9200","10,0900","1 088,1400","225,1900"
2853,16.08.2008,"618,2800","11,7100","1 095,1300","225,3300"
2854,15.08.2008,"650,7200","11,4600","1 196,4100","251,4600"
2855,14.08.2008,"639,9400","11,2200","1 172,7100","245,4100"
2856,13.08.2008,"632,9500","12,0000","1 166,1100","242,6100"
2857,12.08.2008,"682,3100","12,4500","1 240,2000","264,6300"
2858,09.08.2008,"663,6800","12,7400","1 208,3600","264,8600"
2859,08.08.2008,"669,0800","12,6900","1 207,0000","268,3900"
2860,07.08.2008,"668,8700","12,6000","1 207,3300","274,4300"
2861,06.08.2008,"666,0600","13,0900","1 167,8700","262,9600"
2862,05.08.2008,"684,7300","13,2400","1 227,2500","276,1500"
2863,02.08.2008,"686,2800","13,1900","1 295,5900","282,9600"
2864,01.08.2008,"686,6700","12,8900","1 319,8800","284,6100"
2865,31.07.2008,"689,0400","13,1300","1 328,1800","290,2100"
2866,30.07.2008,"696,5700","13,1000","1 324,5100","291,7500"
2867,29.07.2008,"697,9300","13,1800","1 315,8800","290,6700"
2868,26.07.2008,"700,0700","13,1600","1 314,1600","292,8700"
2869,25.07.2008,"697,3200","13,2200","1 304,8200","292,3800"
2870,24.07.2008,"700,8900","13,9500","1 333,1800","293,9300"
2871,23.07.2008,"725,6300","13,6800","1 399,8100","314,7100"
2872,22.07.2008,"721,1000","13,8400","1 397,0400","313,4400"
2873,19.07.2008,"716,9800","13,9200","1 395,9400","315,4300"
2874,18.07.2008,"720,1900","14,0600","1 454,5700","322,5700"
2875,17.07.2008,"725,3700","14,3700","1 456,7000","326,1900"
2876,16.07.2008,"729,9300","13,9000","1 498,1600","334,5800"
2877,15.07.2008,"715,3100","13,7300","1 509,4100","336,0900"
2878,12.07.2008,"713,1300","13,6500","1 532,9600","341,9100"
2879,11.07.2008,"701,3100","13,4300","1 491,9200","336,0600"
